Persistent Link,State,Title,LCCN,OCLC,ISSN,No. of Issues,First Issue Date,Last Issue Date,More Info
https://chroniclingamerica.loc.gov/lccn/sn95060851/issues/,Arizona," The news-herald. [volume] (Wickenburg, Ariz.) 1901-1907 ",sn95060851,33479008.0,2768-7422,103.0,"Nov. 2, 1901","April 30, 1904",https://chroniclingamerica.loc.gov/lccn/sn95060851/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060774/issues/,Arizona," Nogales international. [volume] (Nogales, Ariz.) 1926-1979 ",sn96060774,5039637.0,2692-7276,1365.0,"July 11, 1926","June 27, 1947",https://chroniclingamerica.loc.gov/lccn/sn96060774/essays/
https://chroniclingamerica.loc.gov/lccn/sn85032933/issues/,Arizona," The oasis. [volume] (Arizola, Ariz.) 1893-1920 ",sn85032933,12956454.0,2373-2059,990.0,"May 11, 1893","Dec. 28, 1912",https://chroniclingamerica.loc.gov/lccn/sn85032933/essays/
https://chroniclingamerica.loc.gov/lccn/sn93061645/issues/,Arizona," El observador mexicano. (Phoenix, Ariz.) 189?-189? ",sn93061645,27866620.0,2692-7527,28.0,"Oct. 2, 1897","Oct. 22, 1898",https://chroniclingamerica.loc.gov/lccn/sn93061645/essays/
https://chroniclingamerica.loc.gov/lccn/sn94050960/issues/,Arizona," Papago Indian news. (Sells, Ariz.) 1954-19?? ",sn94050960,20858285.0,2692-7543,108.0,"June 1, 1954","Dec. 1, 1963",https://chroniclingamerica.loc.gov/lccn/sn94050960/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060922/issues/,Arizona," The Parker post. (Parker, Ariz.) 1910-1918 ",sn95060922,33943415.0,2692-7675,362.0,"July 1, 1911","Nov. 9, 1918",https://chroniclingamerica.loc.gov/lccn/sn95060922/essays/
https://chroniclingamerica.loc.gov/lccn/sn87062082/issues/,Arizona," The Phoenix herald. (Phoenix, Maricopa County, A.T. [Ariz.]) 1879-1882 ",sn87062082,15261670.0,2374-5975,115.0,"March 5, 1879"," Sept. 15, 1882 ",https://chroniclingamerica.loc.gov/lccn/sn87062082/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060866/issues/,Arizona," The Phoenix index. (Phoenix, Ariz.) 193?-19?? ",sn96060866,35591812.0,2692-7705,120.0,"Aug. 12, 1939","Aug. 29, 1942",https://chroniclingamerica.loc.gov/lccn/sn96060866/essays/
https://chroniclingamerica.loc.gov/lccn/sn78001213/issues/,Arizona,The Phoenix Jewish news. [volume] (Phoenix) 1948-1983,sn78001213,4105604.0,0031-8353,318.0,"Dec. 31, 1948","Dec. 27, 1963",https://chroniclingamerica.loc.gov/lccn/sn78001213/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060881/issues/,Arizona," Phoenix tribune. [volume] (Phoenix, Ariz.) 1918-193? ",sn96060881,35642959.0,2692-773X,284.0,"Aug. 3, 1918","March 1, 1931",https://chroniclingamerica.loc.gov/lccn/sn96060881/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025460/issues/,Arizona," Phoenix weekly herald. [volume] (Phoenix, Maricopa County, Ariz. Territory) 1896-1899 ",sn83025460,9516739.0,2372-1073,65.0,"May 7, 1896","Nov. 24, 1898",https://chroniclingamerica.loc.gov/lccn/sn83025460/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060815/issues/,Arizona," Post script. [volume] (Fort Huachuca, Ariz.) 1944-1945 ",sn95060815,31640367.0,2692-6822,7.0," Sept. 29, 1944 ","June 15, 1945",https://chroniclingamerica.loc.gov/lccn/sn95060815/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060817/issues/,Arizona," Postscript of the Apache sentinel. [volume] (Fort Huachuca, Ariz.) 1945-1946 ",sn95060817,31640589.0,2768-7570,29.0,"June 22, 1945","Jan. 4, 1946",https://chroniclingamerica.loc.gov/lccn/sn95060817/essays/
https://chroniclingamerica.loc.gov/lccn/sn2004060008/issues/,Arizona," Safford rattler. (Safford, Ariz.) 1896-189? ",sn2004060008,56366394.0,2151-3872,4.0," Sept. 2, 1896 "," Sept. 23, 1896 ",https://chroniclingamerica.loc.gov/lccn/sn2004060008/essays/
https://chroniclingamerica.loc.gov/lccn/sn87062081/issues/,Arizona," Salt River herald. (Phoenix, Salt River Valley, Maricopa County, A.T. [Ariz.]) 1878-1879 ",sn87062081,15260937.0,2374-5932,63.0,"Jan. 26, 1878","March 1, 1879",https://chroniclingamerica.loc.gov/lccn/sn87062081/essays/
https://chroniclingamerica.loc.gov/lccn/sn94050555/issues/,Arizona," The Skylight kicker. [volume] (Flagstaff, Ariz.) 1897-1898 ",sn94050555,31640681.0,2158-4818,6.0,"Nov. 25, 1897","Dec. 30, 1897",https://chroniclingamerica.loc.gov/lccn/sn94050555/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060581/issues/,Arizona," Snips and the St. Johns herald. [volume] (St. Johns, Ariz.) 1903-1905 ",sn95060581,30523691.0,2326-0777,76.0,"March 19, 1903","Dec. 31, 1904",https://chroniclingamerica.loc.gov/lccn/sn95060581/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060580/issues/,Arizona," Snips. [volume] (St. Johns, Ariz.) 1901-1903 ",sn95060580,33179463.0,2326-0734,1.0,"Dec. 18, 1902","Dec. 18, 1902",https://chroniclingamerica.loc.gov/lccn/sn95060580/essays/
https://chroniclingamerica.loc.gov/lccn/sn86091255/issues/,Arizona," The Snowflake herald. [volume] (Snowflake, Ariz.) 1913-1969 ",sn86091255,13362122.0,2692-8132,524.0,"June 27, 1913","June 29, 1923",https://chroniclingamerica.loc.gov/lccn/sn86091255/essays/
https://chroniclingamerica.loc.gov/lccn/sn86090862/issues/,Arizona," El sol. [volume] (Phoenix, Ariz.) 1939-1981 ",sn86090862,5086957.0,2692-8213,1104.0,"Jan. 23, 1942","Dec. 28, 1962",https://chroniclingamerica.loc.gov/lccn/sn86090862/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060582/issues/,Arizona," St. Johns herald and Apache news. [volume] (St. Johns, Apache Co., Ariz.) 1905-1917 ",sn95060582,33218039.0,2326-084X,495.0,"Oct. 11, 1906","March 22, 1917",https://chroniclingamerica.loc.gov/lccn/sn95060582/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060583/issues/,Arizona," The St. Johns herald. [volume] (St. Johns, Apache County, Ariz.) 1917-1938 ",sn95060583,33217965.0,2326-0866,261.0,"March 29, 1917","Dec. 28, 1922",https://chroniclingamerica.loc.gov/lccn/sn95060583/essays/
https://chroniclingamerica.loc.gov/lccn/sn94051692/issues/,Arizona," The St. Johns herald. (St. Johns, Apache County, Arizona Territory [Ariz.]) 1885-1903 ",sn94051692,32058950.0,2166-9767,846.0,"Feb. 12, 1885","Feb. 22, 1902",https://chroniclingamerica.loc.gov/lccn/sn94051692/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060774/issues/,Arizona," The Supai weekly news. (Supai, Ariz.) 195?-1958 ",sn95060774,32117756.0,2692-8329,88.0,"Jan. 2, 1957","Dec. 18, 1959",https://chroniclingamerica.loc.gov/lccn/sn95060774/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060681/issues/,Arizona," Tombstone daily epitaph. (Tombstone, Ariz.) 1887-1890 ",sn96060681,36207053.0,2157-801X,106.0,"Aug. 1, 1889","Dec. 1, 1889",https://chroniclingamerica.loc.gov/lccn/sn96060681/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060902/issues/,Arizona," Tombstone daily prospector. (Tombstone, Ariz.) 1887-1891 ",sn95060902,33881958.0,2157-6742,238.0,"Jan. 1, 1889","March 5, 1891",https://chroniclingamerica.loc.gov/lccn/sn95060902/essays/
https://chroniclingamerica.loc.gov/lccn/sn82016455/issues/,Arizona," The Tombstone epitaph. [volume] (Tombstone, Ariz.) 1880-1882 ",sn82016455,9340692.0,2158-2645,1.0,"March 7, 1882","March 7, 1882",https://chroniclingamerica.loc.gov/lccn/sn82016455/essays/
https://chroniclingamerica.loc.gov/lccn/sn84021939/issues/,Arizona," The Tombstone epitaph. [volume] (Tombstone, Pima County, Ariz.) 1880-1882 ",sn84021939,2711291.0,2158-2653,26.0,"Dec. 19, 1881","June 17, 1882",https://chroniclingamerica.loc.gov/lccn/sn84021939/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060905/issues/,Arizona," Tombstone epitaph. (Tombstone, Ariz.) 1887-current ",sn95060905,33880523.0,2157-6777,1710.0,"Aug. 6, 1887","Dec. 31, 1922",https://chroniclingamerica.loc.gov/lccn/sn95060905/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060903/issues/,Arizona," Tombstone prospector. [volume] (Tombstone, Ariz.) 1891-1914 ",sn95060903,33880634.0,2157-6750,404.0,"June 26, 1896","Dec. 30, 1899",https://chroniclingamerica.loc.gov/lccn/sn95060903/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060906/issues/,Arizona," Tombstone weekly epitaph. [volume] (Tombstone, Ariz.) 1882-1887 ",sn95060906,33882877.0,2158-4826,26.0,"June 24, 1882","Dec. 16, 1882",https://chroniclingamerica.loc.gov/lccn/sn95060906/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060683/issues/,Arizona," The Tombstone. (Tombstone, Ariz.) 1882-1885 ",sn96060683,36167669.0,2157-8036,140.0,"March 21, 1885","Aug. 31, 1885",https://chroniclingamerica.loc.gov/lccn/sn96060683/essays/
https://chroniclingamerica.loc.gov/lccn/sn84020674/issues/,Arizona," The Tucson citizen. [volume] (Tucson, Ariz.) 1901-1928 ",sn84020674,2713126.0,2692-6865,289.0,"Dec. 16, 1901","Dec. 8, 1902",https://chroniclingamerica.loc.gov/lccn/sn84020674/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060694/issues/,Arizona," El Tucsonense. [volume] (Tucson, Ariz.) 1915-1957 ",sn95060694,5632297.0,2640-7019,2035.0,"March 17, 1915","Dec. 31, 1929",https://chroniclingamerica.loc.gov/lccn/sn95060694/essays/
https://chroniclingamerica.loc.gov/lccn/sn82016240/issues/,Arizona," Weekly Arizona citizen. [volume] (Tucson, Ariz.) 1880-1880 ",sn82016240,9251375.0,2165-8870,26.0,"June 19, 1880","Dec. 18, 1880",https://chroniclingamerica.loc.gov/lccn/sn82016240/essays/
https://chroniclingamerica.loc.gov/lccn/sn85032920/issues/,Arizona," Weekly Arizona journal-miner. [volume] (Prescott, Ariz.) 1903-1908 ",sn85032920,12956138.0,2166-5893,274.0,"March 11, 1903"," Sept. 23, 1908 ",https://chroniclingamerica.loc.gov/lccn/sn85032920/essays/
https://chroniclingamerica.loc.gov/lccn/sn82014899/issues/,Arizona," The weekly Arizona miner. [volume] (Prescott, Ariz.) 1868-1873 ",sn82014899,8793533.0,2165-9060,279.0,"Aug. 1, 1868","Dec. 26, 1873",https://chroniclingamerica.loc.gov/lccn/sn82014899/essays/
https://chroniclingamerica.loc.gov/lccn/sn82014897/issues/,Arizona," The weekly Arizona miner. [volume] (Prescott, Ariz) 1877-1885 ",sn82014897,8793462.0,2165-9044,297.0,"June 8, 1877","Aug. 14, 1885",https://chroniclingamerica.loc.gov/lccn/sn82014897/essays/
https://chroniclingamerica.loc.gov/lccn/sn82014067/issues/,Arizona," The weekly Arizonian. [volume] (Tubac, Ariz.) 1859-18?? ",sn82014067,8807499.0,2165-7807,32.0,"March 3, 1859","Nov. 17, 1859",https://chroniclingamerica.loc.gov/lccn/sn82014067/essays/
https://chroniclingamerica.loc.gov/lccn/sn84024829/issues/,Arizona," The Weekly Arizonian. [volume] (Tucson, A.T. [Ariz.]) 1868-1871 ",sn84024829,11365095.0,2166-207X,97.0,"March 21, 1869","April 29, 1871",https://chroniclingamerica.loc.gov/lccn/sn84024829/essays/
https://chroniclingamerica.loc.gov/lccn/sn85032923/issues/,Arizona," Weekly journal-miner. [volume] (Prescott, Ariz.) 1908-1929 ",sn85032923,12956074.0,2166-5915,746.0," Sept. 30, 1908 ","Dec. 27, 1922",https://chroniclingamerica.loc.gov/lccn/sn85032923/essays/
https://chroniclingamerica.loc.gov/lccn/sn94050504/issues/,Arizona," The Weekly orb. [volume] (Bisbee, Cochise County, Ariz. Territory) 1896-1900 ",sn94050504,31197901.0,2158-477X,63.0,"April 10, 1898"," Sept. 24, 1899 ",https://chroniclingamerica.loc.gov/lccn/sn94050504/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025459/issues/,Arizona," Weekly Phoenix herald. [volume] (Phoenix, Maricopa County, Ariz. Territory [Ariz.]) 1882-1896 ",sn83025459,9510527.0,2372-1022,128.0," Sept. 22, 1882 ","April 2, 1885",https://chroniclingamerica.loc.gov/lccn/sn83025459/essays/
https://chroniclingamerica.loc.gov/lccn/sn89077832/issues/,Arizona,The weekly Republican. (Phoenix [Ariz.]) 1891-1892,sn89077832,19637002.0,2331-9801,2.0,"May 19, 1892","July 28, 1892",https://chroniclingamerica.loc.gov/lccn/sn89077832/essays/
https://chroniclingamerica.loc.gov/lccn/sn82015761/issues/,Arizona," Williams news. [microfilm reel] (Williams, Ariz.) 1891-19?? ",sn82015761,213781138.0,,1089.0,"July 6, 1901","Dec. 29, 1922",https://chroniclingamerica.loc.gov/lccn/sn82015761/essays/
https://chroniclingamerica.loc.gov/lccn/sn95060744/issues/,Arizona," Winslow daily mail. (Winslow, Navajo County, Ariz.) 1926-1932 ",sn95060744,34247381.0,2641-8592,20.0,"Dec. 10, 1926","Dec. 31, 1926",https://chroniclingamerica.loc.gov/lccn/sn95060744/essays/
https://chroniclingamerica.loc.gov/lccn/sn96060765/issues/,Arizona," The Winslow mail. (Winslow, Ariz.) 1893-1926 ",sn96060765,34247419.0,2641-8614,1454.0,"Jan. 9, 1897","Dec. 27, 1926",https://chroniclingamerica.loc.gov/lccn/sn96060765/essays/
,,,,,,,,,
https://chroniclingamerica.loc.gov/lccn/sn83025496/issues/,Arkansas," The American guide. [volume] (Little Rock, Ark.) 1889-1??? ",sn83025496,9529432.0,,27.0,"March 28, 1896","Jan. 27, 1900",https://chroniclingamerica.loc.gov/lccn/sn83025496/essays/
https://chroniclingamerica.loc.gov/lccn/sn87062070/issues/,Arkansas," The Arkansas advocate. [volume] (Little Rock, A.T. [Ark.]) 1830-1837 ",sn87062070,2712584.0,,327.0,"March 31, 1830","April 27, 1837",https://chroniclingamerica.loc.gov/lccn/sn87062070/essays/
https://chroniclingamerica.loc.gov/lccn/sn82007022/issues/,Arkansas," The Arkansas banner. [volume] (Little Rock, Ark.) 1843-1851 ",sn82007022,8797601.0,,318.0," Sept. 16, 1843 ","March 4, 1851",https://chroniclingamerica.loc.gov/lccn/sn82007022/essays/
https://chroniclingamerica.loc.gov/lccn/sn82007020/issues/,Arkansas,Arkansas democratic banner. [volume] (Little Rock [Ark.]) 1851-1852,sn82007020,8797468.0,,35.0,"March 11, 1851","Dec. 30, 1851",https://chroniclingamerica.loc.gov/lccn/sn82007020/essays/
https://chroniclingamerica.loc.gov/lccn/sn88084068/issues/,Arkansas," Arkansas echo. (Little Rock, Ark.) 1891-19?? ",sn88084068,18357331.0,,1131.0,"March 15, 1901","May 12, 1926",https://chroniclingamerica.loc.gov/lccn/sn88084068/essays/
https://chroniclingamerica.loc.gov/lccn/sn83025492/issues/,Arkansas," The Arkansas freeman. [volume] (Little Rock, Ark.) 1869-18?? ",sn83025492,9527477.0,,2.0," Sept. 28, 1869 ","Oct. 5, 1869",https://chroniclingamerica.loc.gov/lccn/sn83025492/essays/
https://chroniclingamerica.loc.gov/lccn/sn82016488/issues/,Arkansas," Arkansas intelligencer. [volume] (Van Buren, Ark.) 1842-1859 ",sn82016488,9530086.0,,348.0,"March 4, 1843","Oct. 1, 1858",
https://chroniclingamerica.loc.gov/lccn/sn90050096/issues/,Arkansas," Arkansas ladies&#39; journal. (Little Rock, Ark.) 1884-1886 ",sn90050096,21235697.0,,80.0,"Aug. 9, 1884","April 10, 1886",https://chroniclingamerica.loc.gov/lccn/sn90050096/essays/
https://chroniclingamerica.loc.gov/lccn/sn84025840/issues/,Arkansas," Arkansas State press. [volume] (Little Rock, Ark.) 1941-1959 ",sn84025840,10434302.0,,893.0,"May 9, 1941","Oct. 30, 1959",https://chroniclingamerica.loc.gov/lccn/sn84025840/essays/
https://chroniclingamerica.loc.gov/lccn/sn92050011/issues/,Arkansas," Arkansas survey-journal. (Little Rock, Ark.) 1935-195? ",sn92050011,25133891.0,,1.0," Sept. 28, 1940 "," Sept. 28, 1940 ",
https://chroniclingamerica.loc.gov/lccn/sn92050012/issues/,Arkansas," Arkansas survey. (Little Rock, Ark.) 1923-1935 ",sn92050012,25133882.0,,1.0," Sept. 20, 1924 "," Sept. 20, 1924 ",
https://chroniclingamerica.loc.gov/lccn/sn82014282/issues/,Arkansas," Arkansas true Democrat. [volume] (Little Rock, Ark.) 1857-1862 ",sn82014282,8793777.0,2692-8655,259.0,"June 9, 1857"," Sept. 24, 1862 ",https://chroniclingamerica.loc.gov/lccn/sn82014282/essays/
https://chroniclingamerica.loc.gov/lccn/sn84020670/issues/,Arkansas," Arkansas weekly mansion. [volume] (Little Rock, Ark.) 1880-1884 ",sn84020670,4065923.0,,42.0,"June 23, 1883","Nov. 21, 1885",https://chroniclingamerica.loc.gov/lccn/sn84020670/essays/
https://chroniclingamerica.loc.gov/lccn/sn92050010/issues/,Arkansas," The Arkansas world. (Little Rock, Ark.) 1940-1957 ",sn92050010,25133894.0,,1.0," Sept. 21, 1940 "," Sept. 21, 1940 ",
https://chroniclingamerica.loc.gov/lccn/sn90050009/issues/,Arkansas," The Arkansaw traveler. (Little Rock, Ark.) 1882-1??? ",sn90050009,20968341.0,,339.0,"June 4, 1882","Nov. 23, 1889",https://chroniclingamerica.loc.gov/lccn/sn90050009/essays/
https://chroniclingamerica.loc.gov/lccn/sn91050004/issues/,Arkansas," The Brinkley argus. (Brinkley, Ark.) 1883-current ",sn91050004,23188087.0,2692-8795,652.0,"May 7, 1896","Feb. 5, 1920",https://chroniclingamerica.loc.gov/lccn/sn91050004/essays/
https://chroniclingamerica.loc.gov/lccn/sn92050006/issues/,Arkansas," The Carlisle independent. (Carlisle, Ark.) 1905-current ",sn92050006,25119982.0,,435.0,"March 1, 1906","March 10, 1921",https://chroniclingamerica.loc.gov/lccn/sn92050006/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050296/issues/,Arkansas," Cleveland County herald. (Rison, Ark.) 1888-current ",sn90050296,22337073.0,,151.0,"April 11, 1918","Oct. 6, 1921",https://chroniclingamerica.loc.gov/lccn/sn90050296/essays/
https://chroniclingamerica.loc.gov/lccn/sn87090585/issues/,Arkansas," The constitutional union. (Des Arc, Ark.) 1860-1861 ",sn87090585,15810749.0,2692-8817,20.0,"Nov. 16, 1860","April 5, 1861",https://chroniclingamerica.loc.gov/lccn/sn87090585/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051194/issues/,Arkansas," The Conway log cabin. (Conway, Faulkner County, Ark.) 189?-1901 ",sn89051194,19648290.0,2692-8922,59.0,"June 26, 1900","Aug. 27, 1901",https://chroniclingamerica.loc.gov/lccn/sn89051194/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051338/issues/,Arkansas," The courier-index. (Marianna, Ark.) 1917-current ",sn89051338,20371110.0,2692-9538,205.0,"July 27, 1917","July 1, 1921",https://chroniclingamerica.loc.gov/lccn/sn89051338/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051256/issues/,Arkansas," Daily picayune. (Prescott, Ark.) 1908-1921 ",sn89051256,19910645.0,2692-9597,346.0,"April 6, 1908","July 15, 1921",https://chroniclingamerica.loc.gov/lccn/sn89051256/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051437/issues/,Arkansas," The Daily soliphone. (Paragould, Ark.) 1???-1911 ",sn89051437,20661266.0,,58.0,"Jan. 1, 1902","May 31, 1902",https://chroniclingamerica.loc.gov/lccn/sn89051437/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051301/issues/,Arkansas," Daily Texarkana Democrat. (Texarkana, Ark.) 1890-1894 ",sn89051301,20120001.0,,465.0,"July 18, 1892","Feb. 1, 1894",https://chroniclingamerica.loc.gov/lccn/sn89051301/essays/
https://chroniclingamerica.loc.gov/lccn/sn86090500/issues/,Arkansas," The Daily Texarkanian. [volume] (Texarkana, Ark.) 1894-1906 ",sn86090500,14985064.0,,1935.0,"Feb. 2, 1894","Aug. 8, 1900",https://chroniclingamerica.loc.gov/lccn/sn86090500/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051466/issues/,Arkansas," The daily true Democrat. (Little Rock, Ark.) 1861-1861 ",sn89051466,20922300.0,2692-8701,7.0,"March 9, 1861","March 16, 1861",https://chroniclingamerica.loc.gov/lccn/sn89051466/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051293/issues/,Arkansas," De Queen bee. [volume] (De Queen, Ark.) 1897-current ",sn89051293,20069354.0,,1215.0,"June 25, 1897","April 7, 1922",https://chroniclingamerica.loc.gov/lccn/sn89051293/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050260/issues/,Arkansas," The Dermott news. (Dermott, Ark.) 1910-1977 ",sn90050260,22161434.0,,308.0,"Oct. 2, 1913"," Sept. 11, 1919 ",https://chroniclingamerica.loc.gov/lccn/sn90050260/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051370/issues/,Arkansas," Des Arc citizen. (Des Arc, Ark.) 1866-1867 ",sn89051370,20314149.0,2692-983X,47.0,"Feb. 20, 1866","Feb. 2, 1867",https://chroniclingamerica.loc.gov/lccn/sn89051370/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051343/issues/,Arkansas," Des Arc citizen. (Des Arc, Ark.) 1854-186? ",sn89051343,20321462.0,2692-9732,95.0,"Nov. 13, 1858","Oct. 3, 1860",https://chroniclingamerica.loc.gov/lccn/sn89051343/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051341/issues/,Arkansas," Des Arc semi-weekly citizen. (Des Arc, Ark.) 1861-1861 ",sn89051341,20321466.0,2692-9813,27.0,"May 10, 1861","Aug. 14, 1861",https://chroniclingamerica.loc.gov/lccn/sn89051341/essays/
https://chroniclingamerica.loc.gov/lccn/sn84027696/issues/,Arkansas," Des Arc weekly citizen. [volume] (Des Arc, Ark.) 1867-187? ",sn84027696,11456596.0,2692-997X,101.0,"Feb. 9, 1867","March 23, 1869",https://chroniclingamerica.loc.gov/lccn/sn84027696/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051342/issues/,Arkansas," The Des Arc weekly citizen. (Des Arc, Ark.) 186?-1861 ",sn89051342,20321465.0,2692-9783,13.0,"Aug. 14, 1861","Dec. 25, 1861",https://chroniclingamerica.loc.gov/lccn/sn89051342/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050374/issues/,Arkansas," The Forrest City herald. (Forrest City, St. Francis County, Ark.) 1896-18?? ",sn90050374,22971599.0,,7.0,"Feb. 29, 1896","April 11, 1896",
https://chroniclingamerica.loc.gov/lccn/sn84022960/issues/,Arkansas," The Forrest City times. [volume] (Forrest City, Ark.) 1871-1919 ",sn84022960,10677496.0,,1351.0,"Oct. 8, 1887","Dec. 11, 1914",https://chroniclingamerica.loc.gov/lccn/sn84022960/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051294/issues/,Arkansas," The Green Forest tribune. (Green Forest, Ark.) 1890-1971 ",sn89051294,20118912.0,,1191.0,"March 17, 1892","March 8, 1918",https://chroniclingamerica.loc.gov/lccn/sn89051294/essays/
https://chroniclingamerica.loc.gov/lccn/sn88051105/issues/,Arkansas," The Harrison times. (Harrison, Boone Co., Ark) 1876-1938 ",sn88051105,17000377.0,,485.0,"Dec. 21, 1878","May 15, 1920",https://chroniclingamerica.loc.gov/lccn/sn88051105/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050115/issues/,Arkansas," The Home news. (McCrory, Ark.) 1915-1922 ",sn90050115,21320361.0,,312.0,"July 30, 1915","July 15, 1921",https://chroniclingamerica.loc.gov/lccn/sn90050115/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051318/issues/,Arkansas," The Huttig news. (Huttig, Ark.) 1907-1955 ",sn89051318,20190488.0,,541.0,"May 4, 1907","April 27, 1918",https://chroniclingamerica.loc.gov/lccn/sn89051318/essays/
https://chroniclingamerica.loc.gov/lccn/sn91050157/issues/,Arkansas," Judsonia weekly advance. (Judsonia, Ark.) 1???-1922 ",sn91050157,24496821.0,,271.0,"Dec. 14, 1904","April 27, 1922",https://chroniclingamerica.loc.gov/lccn/sn91050157/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050316/issues/,Arkansas," The Little River news. (Ashdown, Little River County, Ark.) 1897-current ",sn90050316,22523180.0,,730.0,"March 31, 1915","May 30, 1923",https://chroniclingamerica.loc.gov/lccn/sn90050316/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050097/issues/,Arkansas," Little Rock ladies&#39; journal. (Little Rock, Ark.) 1884-1884 ",sn90050097,21235186.0,,1.0,"Aug. 2, 1884","Aug. 2, 1884",https://chroniclingamerica.loc.gov/lccn/sn90050097/essays/
https://chroniclingamerica.loc.gov/lccn/sn92050009/issues/,Arkansas," The Little Rock reporter. (Little Rock, Ark.) 1901-1906 ",sn92050009,25133899.0,,1.0,"Feb. 27, 1904","Feb. 27, 1904",
https://chroniclingamerica.loc.gov/lccn/sn86090230/issues/,Arkansas," The log cabin Democrat. [volume] (Conway, Ark.) 1901-1982 ",sn86090230,14878276.0,2692-899X,292.0,"July 19, 1906","March 16, 1916",https://chroniclingamerica.loc.gov/lccn/sn86090230/essays/
https://chroniclingamerica.loc.gov/lccn/sn85033000/issues/,Arkansas," The log cabin Democrat. [volume] (Conway, Ark.) 1908-current ",sn85033000,12956845.0,2692-9090,2770.0," Sept. 14, 1908 ","April 19, 1922",https://chroniclingamerica.loc.gov/lccn/sn85033000/essays/
https://chroniclingamerica.loc.gov/lccn/sn85032972/issues/,Arkansas," Malvern daily record. [volume] (Malvern, Ark.) 1916-current ",sn85032972,12959730.0,,277.0,"Oct. 30, 1916","Aug. 5, 1919",https://chroniclingamerica.loc.gov/lccn/sn85032972/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051214/issues/,Arkansas," The Mena star. (Mena, Ark.) 1898-1904 ",sn89051214,19739246.0,2693-0048,80.0,"March 2, 1898"," Sept. 7, 1899 ",https://chroniclingamerica.loc.gov/lccn/sn89051214/essays/
https://chroniclingamerica.loc.gov/lccn/sn85032996/issues/,Arkansas," The Mena weekly star. [volume] (Mena, Ark.) 1896-1898 ",sn85032996,12961058.0,2693-0013,77.0,"Aug. 26, 1896","Feb. 23, 1898",https://chroniclingamerica.loc.gov/lccn/sn85032996/essays/
https://chroniclingamerica.loc.gov/lccn/sn89051213/issues/,Arkansas," The Mena weekly star. (Mena, Ark.) 1904-1977 ",sn89051213,19739258.0,2693-0064,681.0,"April 12, 1906","March 23, 1922",https://chroniclingamerica.loc.gov/lccn/sn89051213/essays/
https://chroniclingamerica.loc.gov/lccn/sn84022980/issues/,Arkansas," The Monticellonian. [volume] (Monticello, Ark.) 1870-1920 ",sn84022980,10681926.0,,815.0," Sept. 21, 1894 ","Dec. 19, 1919",https://chroniclingamerica.loc.gov/lccn/sn84022980/essays/
https://chroniclingamerica.loc.gov/lccn/sn87091048/issues/,Arkansas," Nevada County picayune. (Prescott, Nev. County, Ark.) 1885-1??? ",sn87091048,16882039.0,2693-0196,338.0,"Oct. 8, 1885","May 5, 1892",https://chroniclingamerica.loc.gov/lccn/sn87091048/essays/
https://chroniclingamerica.loc.gov/lccn/sn90050306/issues/,Arkansas," The Nevada County picayune. (Prescott, Ark.) 190?-current ",sn90050306,22456707.0,2693-0374,940.0,"Jan. 10, 1906","May 31, 1923",https://chroniclingamerica.loc.gov/lccn/sn90050306/essays/
